Prostowanie ramion z gumą|REPEAT|SPLIT;FBW;FITNESS|13|TRICEPS|1) Stań przodem do gumy oporowej zaczepionej wyżej.2) Sylwetka wyprostowana, nieznacznie pochylona.3) Łokcie znajdują się blisko tułowia.|1) Utrzymując prawidłową pozycję wyjściową, weź wdech i zacznij prostowaćramiona w stawach łokciowych.2) Podczas ruchu utrzymuj ciało nieruchomo, łopatki mocno ściągnięte, kontynuuj ruch do pełnego wyprostu w stawie łokciowym.3) W momencie maksymalnego napięcia zatrzymaj ruch na ułamek sekundy, a następnie zacznij odkładać ciężar, wydychając powietrze.|1) Kontroluj ruch podczas trwania ćwiczenia.2) Utrzymuj stabilną sylwetkę, ruch ma się odbywać jedynie w stawach łokciowych.3) Bądź skoncentrowany.|video-prostowanie-ramion-z-guma.mp4
Prostowanie ramion na TRX|REPEAT|SPLIT;FBW;FITNESS|21|TRICEPS|1) Złap uchwyty TRX nachwytem.2) Ramiona w łokciach wyprostowane (bez przeprostów).3) Mięśnie brzucha napięte.4) Ciało lekko pochylone, podpór na taśmach TRX.|1) Utrzymując prawidłową pozycję wyjściową, zegnij ręce w stawie łokciowym. Schodząc w dół, łokcie również kieruj w dół.2) Opuszczaj ciało, aż czubek głowy znajdzie się przy taśmach TRX. Wyprostuj ramiona w łokciach, zachowując stałe napięcie mięśni.|1) Podczas wykonywania ruchu utrzymuj wyprostowaną sylwetkę.2) Podczas wykonania ćwiczenia staraj się skupić na pracy tricepsa.3) Bądź skoncentrowany.|prostowanie ramion_trx.mp4
Prostowanie ramion z linką wyciągu dolnego w opadzie tułowia|REPEAT|SPLIT;FBW;FITNESS|22|TRICEPS|1) Przyjmij pozycję stojącą w opadzie tułowia, nogi w lekkim wykroku.2) Ramię niećwiczące oparte na bramie.3) Ręka ćwicząca trzyma linkę dolnego wyciągu, ramię prostopadle do podłoża, łokieć mocno ugięty.|1) Utrzymując prawidłową pozycję wyjściową, bez ruchu w stawie ramiennym, wykonaj mocny wyprost w stawie łokciowym. 2) Pracę kontynuuj do pełnego wyprostu, w punkcie maksymalnego napięcia zatrzymaj ruch na ułamek sekundy.3) Następnie powolnym ruchem opuść ciężar do maksymalnego rozciągnięcia.|1) Kontroluj ruch podczas trwania ćwiczenia.2) Staraj się nie wyginać pleców w łuk, uruchom tłocznię brzuszną, która pozwoli na lepszą stabilizację sylwetki.3) Bądź skoncentrowany.|prostowanie_ramion_z_linka_wyciagu_dolnego_w_opadzie_tulowia.mp4
Prostowanie ramion z linkami wyciągu górnego|REPEAT|SPLIT;FBW;FITNESS|8|TRICEPS|1) Stań przodem do wyciągu. Chwyć za linki.2) Sylwetka wyprostowana, nieznacznie pochylona. 3) Łokcie znajdują się blisko tułowia.|1) Utrzymując prawidłową pozycję wyjściową, weź wdech i rozpocznij prostowanie ramion w stawach łokciowych.2) Podczas ruchu utrzymuj ciało nieruchomo, łopatki mocno ściągnięte, kontynuuj ruch do pełnego wyprostu w stawie łokciowym.3) W momencie maksymalnego napięcia zatrzymaj ruch na ułamek sekundy, a następnie rozpocznij odkładanie ciężaru, wydychając powietrze.|1) Kontroluj ruch podczas trwania ćwiczenia.2) Utrzymuj stabilną sylwetkę, jedyny ruch ma się odbywać w stawach łokciowych. 3) Bądź skoncentrowany.|prostowanie_ramion_z_linkami_wyciagu_gornego.mp4
Wyciskanie francuskie z przenoszeniem ramion za głowę|REPEAT|SPLIT;FBW;FITNESS|14;3|TRICEPS|1) Leżąc na ławce, chwyć sztangę łamaną wąskim chwytem. Dłonie nieco węziej niż szerokość barków, kciuki skierowane do siebie.2) Ściągnij sztangę z uchwytu i unieś ją nad klatkę piersiową, ramiona powinny znajdować się prostopadle do podłoża.|1) Inicjując wdech, opuść sztangę do czoła, trzymając ramiona nieruchomo. Przedramiona wykonują półkolisty ruch.2) Utrzymując stałe zgięcie w łokciu, przenieś sztangę za głowę.3) Następnie przenieś sztangę z powrotem nad czoło i wykonaj wyprost w łokciach, wracając do pozycji początkowej.|1) Kontroluj ruch podczas trwania ćwiczenia.2) Stopy solidnie zaprzyj o podłogę.3) Bądź skoncentrowany.4) Opuszczanie do czoła wykonuj ze szczególną ostrożnością.|wyciskanie_francuskie_z_przenoszeniem_ramion_za_glowe.mp4
Wyciskanie sztangi wąskim chwytem|REPEAT|SPLIT;FBW;FITNESS|14;3|TRICEPS|1) Pozycja leżąca na ławeczce płaskiej.2) Sztanga w dłoniach, ramiona wyprostowane nad klatką piersiową.3) Łopatki mocno ściągnięte.|1) Utrzymując prawidłową pozycję wyjściową, wykonaj wdech, a następnie opuść sztangę do klatki piersiowej na wysokość mostka, utrzymując łokcie blisko ciała.2) Następnie utrzymując tor ruchu jak przy opuszczaniu, wykonaj mocny wyprost w łokciach, wyciskając sztangę nad klatkę piersiową. 3) W końcowej fazie ruchu wykonaj mocny wydech.|1) Kontroluj ruch podczas trwania ćwiczenia.2) Bądź skoncentrowany.3) Upewnij się, że podczas ruchu prowadzisz łokcie blisko tułowia, tak aby maksymalnie zaangażować mięśnie trójgłowe ramienia.4) Opuszczanie sztangi powinno trwać dwa razy dłużej niż jej wyciskanie.5) Jeżeli wykonujesz to ćwiczenie po raz pierwszy, poproś kogoś o asekurację.|wyciskanie_sztangi_waskim_chwytem.mp4
Wyciskanie francuskie hantlami z przenoszeniem ramion za głowę|REPEAT|SPLIT;FBW;FITNESS|15;3|TRICEPS|1) Pozycja leżąca na ławce płaskiej.2) Hantle w dłoniach, ramiona wyprostowane nad klatką piersiową. Kciuki skierowane w tył.|1) Inicjując wdech, opuść hantle do czoła, trzymając ramiona nieruchomo. Przedramiona wykonują półkolisty ruch.2) Utrzymując stałe zgięcie w łokciu, przenieś hantle za głowę.3) Następnie przenieś hantle z powrotem nad czoło i wykonaj wyprost w łokciach, wracając do pozycji początkowej.4) Wykonaj wyznaczoną liczbę powtórzeń.|1) Kontroluj ruch podczas trwania ćwiczenia.2) Stopy solidnie zaprzyj o podłogę.3) Bądź skoncentrowany.4) Opuszczanie do czoła wykonuj ze szczególną ostrożnością.|wyciskanie_fancuskie_hantalmi_z_przenoszeniem_ramion_za_glowe.mp4
Wyciskanie francuskie hantlami|REPEAT|SPLIT;FBW;FITNESS|15;3|TRICEPS|1) Pozycja leżąca na ławce płaskiej.2) Hantle w dłoniach, ramiona wyprostowane nad klatką piersiową. Kciuki skierowane w tył.|1) Inicjując wdech, opuść hantle do czoła, trzymając ramiona nieruchomo. Przedramiona wykonują półkolisty ruch.2) W momencie gdy hantle znajdą się blisko czoła, wróć do pozycji wyjściowej, prostując łokcie i wykonując wydech.3) Wykonaj zadaną liczbę powtórzeń.|1) Kontroluj ruch podczas trwania ćwiczenia.2) Stopy solidnie zaprzyj o podłogę.3) Bądź skoncentrowany.|wyciskanie_francuskie_hantlami.mp4
Wąskie pompki|REPEAT|SPLIT;FBW;FITNESS|20|TRICEPS|1) Przyjmij pozycję podporu przodem.2) Dłonie rozstaw na szerokość braków.3) Utrzymuj proste proste plecy.4) Pilnuj, aby łokcie nie znajdowały się w przeproście.|1) Utrzymując prawidłową pozycję wyjściową, wykonaj dokładne, płynne i powolne opuszczanie klatki piersiowej (bez dotykania nią o podłoże), połączone z wdechem powietrza.2) Następnie wraz z wydechem powietrza dynamiczne wróć tułowiem do góry poprzez mocną pracę ramion.3) Wykonaj wyznaczoną liczbę powtórzeń.|1) Pamiętaj o prostych plecach i poprawnej pozycji miednicy. 2) Cały czas kontroluj ruch opuszczania tułowia.3) Dynamicznie kieruj tułów do góry.4) Utrzymuj głowę w równej linii z plecami.5) Bądź skoncentrowany.6) Nie spiesz się podczas wykonywania tego ćwiczenia, jego zbyt szybkie wykonanie jest błędem technicznym.|waskie_pompki.mp4
Pompki na poręczach z gumą|REPEAT|SPLIT;FBW;FITNESS|19|TRICEPS|1) Dłonie ustawione w jednej linii.2)Ramiona zablokowane w stawie łokciowym (bez przeprostów).3) Barki napięte, łopatki ściągnięte. 4) Chwyt zamknięty (kciuki również ściskają rurkę).5) Nogi skierowane w dół, ułożone na gumie oporowej. 6) Napięte mięśnie brzucha.|1) Wykonaj podpór na poręczach. 2) Utrzymując łokcie skierowane w tył, powoli uginaj je do osiągnięcia 90 stopni zgięcia w stawie. 3) Cały czas trzymaj napięte mięśnie. Nie przechylaj się za bardzo do przodu.4)W najniższym punkcie zatrzymaj się napół sekundy, a następnie wykonaj kontrolowany ruch w górę.5) Pamiętaj, by nie rozluźniać barków i trzymać łopatki ściągnięte.|1) Używaj gumy, która umożliwi ci poprawne wykonywanie ćwiczenia. 2) Nie wyginaj się w odcinku lędźwiowym.3) W trakcie ruchu pilnuj linii pleców.4) W górnej pozycji pamiętaj, by nie rozluźniać barków i nie robić przeprostów.5) Bądź skoncentrowany.6) Ćwiczeniami przydatnymi będą pompki klasyczne, pompki szerokie, pompki wąskie, pompki francuskie, szwedki (bench dips).7) Nie spiesz się podczas wykonywania tego ćwiczenia, zbyt szybkie wykonanie jest błędem technicznym.|
Prostowanie ramion z hantlami za siebie w opadzie tułowia|REPEAT|SPLIT;FBW;FITNESS|15;3|TRICEPS| 1) Chwyć hantle, pochyl się do przodu. 2) Łokcie powinny znajdować się wysoko, blisko tułowia, ramię ustawione równolegle do podłoża.| 1) Utrzymując prawidłową pozycję wyjściową, a ramionanieruchomo,wykonaj wyprost w stawach łokciowych, unosząc hantle za siebie, napinając triceps oraz wykonując wydech. 2) Wróć do pozycji wyjściowej, rozciągając triceps – wykonaj wdech. 3)Wykonaj założoną liczbę powtórzeń.| 1) Kontroluj ruch podczas trwania ćwiczenia. 2) Bądź skoncentrowany.|prostowanie_ramion_z_hantlami_za_siebie_w_opadzie_tulowia.mp4
Prostowanie ramion leżąc na ławce z użyciem wyciągu górnego|REPEAT|SPLIT;FBW;FITNESS|4;8|TRICEPS| 1) Połóż się na ławeczce 45 stopni odwróconej tyłem do wyciągu górnego, na którym jest założona lina. 2) Nogi ugnij w kolanach, stopy oprzyj o podłogę. 3) Chwyć linę. 4) Ramiona powinny tworzyć kąt 25 stopni w stosunku do podłogi.| 1) Utrzymując prawidłową pozycję wyjściową, ramiona utrzymuj nieruchomo, łokcie blisko tułowia, prostuj ramiona, mocno napinając triceps. W końcowej fazie ruchu następuje wydech. 2) Powróć do pozycji wyjściowej. 3)Wykonaj założoną liczbę powtórzeń.| 1) Kontroluj ruch podczas trwania ćwiczenia. 2) Stopy solidnie oprzyj o podłogę. 3)Miednica powinna być ustawiona neutralnie przez cały czas trwania ruchu. 4) Bądź skoncentrowany.|prostowanie-ramion-lezac-na-lawce-z-uzyciem-wyciagu-gornego.mp4
Pompki w podporze tyłem |REPEAT|SPLIT;FBW;FITNESS|20|TRICEPS| 1) Dłonie ułożone na podwyższeniu, stopy oparte o podłoże. Kończyny dolne wyprostowane.2) Ciało w podporze tyłem, tułów prostopadle do podłoża.3) Ramiona rozstawione na szerokość barków.| 1) Utrzymując prawidłową pozycję wyjściową, wykonaj wdech, a następnie ugnij przedramiona, opuszczając ciało.2) W dolnej pozycji zatrzymaj ruch na ułamek sekundy, a następnie mocną pracą wyprostną w łokciach unieś ciało i wróć do pozycji początkowej, w końcowej fazie ruchu wykonaj wydech. 3) Wykonaj wyznaczoną liczbę powtórzeń.| 1) Kontroluj ruch podczas trwania ćwiczenia.2) Trzymaj głowę w równej linii z plecami.3) Bądź skoncentrowany.4) Trzymaj mocno napięty brzuch.|pompki_tylem_ na_krzesle.mp4
Pompki na triceps na poręczach|REPEAT|SPLIT;FBW;FITNESS|19|TRICEPS| 1) Wykonaj podpór na poręczach, ciało ustawione pionowo. 2) Łopatki ściągnięte, brzuch i pośladki napięte.| 1) Weź wdech, następnie spokojnym, kontrolowanym ruchem opuszczaj ciało, łokcie znajdują się blisko lekko pochylającego się tułowia.2) Dochodzimy do pozycji, w której łokieć jest zgięty prawie pod kątem prostym.3) Następnie utrzymując powietrze w płucach, z mocnym wydechem wykonaj wyprost w łokciach i powróć do pozycji wyjściowej.| 1) Kontroluj ruch podczas trwania ćwiczenia. 2) Bądź skoncentrowany. 3) Wykonując to ćwiczenie po raz pierwszy, należy nie opuszczać swojego ciała przesadnie nisko w celu uniknięcia urazu.|pompki_na_triceps_na_poreczach.mp4
Prostowanie przedramienia w pionie ze sztangielką|REPEAT|SPLIT;FBW;FITNESS|15|TRICEPS| 1) Stań prosto, ramię trzymające sztangielkę wyprostowane nad głową, prostopadle do podłoża.2) Brzuch i pośladki mocno napięte, ciało ustabilizowane.3) Druga ręka spoczywa na biodrach.| 1) Weź wdech, utrzymując prawidłową pozycję wyjściową ramię utrzymuj nieruchomo, łokieć blisko głowy, powoli obniżaj sztangielkę za głowę do momentu wyczucia silnego rozciągnięcia tricepsa.2) Po zatrzymaniu na ułamek sekundy w najniższym położeniu rozpocznij wyprost w łokciu.3) W końcowej fazie ruchu wykonaj wydech i napnij mocno triceps, wracając do pozycji wyjściowej.| 1) Kontroluj ruch podczas trwania ćwiczenia.2) Staraj się nie wyginać pleców w łuk, uruchom tłocznię brzuszną, która pozwoli na stabilizację sylwetki.3) Bądź skoncentrowany.4) Jeżeli masz problem z utrzymaniem ramienia nad głową, możesz pomóc sobie drugą ręką, trzymając ramię ćwiczące za łokieć.|prostowanie_przedramienia_w_pionie_ze_sztangielka.mp4
Prostowanie przedramion w pionie ze sztangą trzymaną oburącz|REPEAT|SPLIT;FBW;FITNESS|14|TRICEPS| 1) Stań prosto, ramiona wyprostowane nad głową, prostopadle do podłoża, ręka trzyma sztangę bądź gryf łamany, kciuki skierowane do wewnątrz. Chwyt nieco węższy niż rozstaw barków.2) Plecy proste, uruchomiona tłocznia brzusznai mięsień pośladkowy napięty w celu stabilizacji sylwetki.| 1) Weź wdech, utrzymując prawidłową pozycję wyjściową ramionautrzymuj nieruchomo, łokcie blisko głowy, powoli obniżaj sztangę za głowę do momentu wyczucia silnego rozciągnięcia tricepsa.2) W najniższej pozycji zatrzymaj ruch na ułamek sekundy, a następnie prostując przedramiona i unosząc sztangę nad głowę, wykonaj wydech w końcowej fazie ruchu.3) Napnij mocno tricepsy, kiedy ramiona dojdą do pełnego wyprostu.| 1) Kontroluj ruch podczas trwania ćwiczenia.2) Utrzymuj łokcie blisko głowy. 3) Staraj się nie wyginać pleców w łuk.4) Bądź skoncentrowany.|prostowanie_przedramion_w_pionie_ze_sztanga_trzymana_oburacz.mp4
Prostowanie przedramion w pionie ze sztangielką trzymaną oburącz|REPEAT|SPLIT;FBW;FITNESS|15|TRICEPS| 1) Pozycja stojąca, ramiona wyprostowane nad głową, prostopadłe do podłoża, dłonie trzymają sztangielkę.2) Plecy proste, uruchomiona tłocznia brzuszna oraz napięty mięsień pośladkowy w celu stabilizacji sylwetki.| 1) Weź wdech, utrzymując prawidłową pozycję wyjściową ramionautrzymuj nieruchomo, łokcie blisko głowy, powoli obniżaj sztangielkę za głowę do momentu wyczucia silnego rozciągnięcia tricepsa.2) W najniższym punkcie zatrzymaj ruch na ułamek sekundy, następne prostując ramiona i unosząc hantlę w górę, wróć do pozycji wyjściowej, w końcowej fazie ruchu wykonaj wydech.3) Napnij mocno triceps w momencie pełnego wyprostu.| 1) Kontroluj ruch podczas trwania ćwiczenia.2) Utrzymuj łokcie blisko głowy.3) Staraj się nie wyginać pleców w łuk.4) Bądź skoncentrowany.|prostowanie_przedramienia_w_pionie_ze_sztangielka_trzymana_oburacz.mp4
Prostowanie przedramion z gryfem łamanym trzymanym nachwytem z wyciągu górnego|REPEAT|SPLIT;FBW;FITNESS|8|TRICEPS| 1) Stań przodem do wyciągu. Chwyć oburącz za gryf nachwytem (kciuki skierowane do wewnątrz).2) Sylwetka wyprostowana. Plecy proste, brzuch i pośladki napięte.3) Łokcie znajdują się blisko tułowia. Ramiona prostopadle do ziemi.| 1) Weź wdech, utrzymując prawidłową pozycję wyjściową ramionautrzymuj nieruchomo, łokcie blisko tułowia prostuj ramiona, ściągnij uchwyt wyciągu w dół i mocno napnij triceps aż do pełnego wyprostu ramion, w końcowej fazie ruchu wykonaj wydech.2) W momencie maksymalnego napięcia zatrzymaj ruch na ułamek sekundy.3) Następnie powolnym i kontrolowanym ruchem zacznij uginać ramię rozciągając triceps, wróć do pozycji wyjściowej.| 1) Kontroluj ruch podczas trwania ćwiczenia.2) Łokcie utrzymuj na szerokość chwytu.3) Staraj się nie wyginać pleców w łuk.4) Bądź skoncentrowany.|prostowanie_przedramion_z_gryfem_lamanym_trzymanym_nachwytem_z_wyciagu_gornego.mp4
Prostowanie przedramion z gryfem prostym trzymanym nachwytem z wyciągu górnego|REPEAT|SPLIT;FBW;FITNESS|8|TRICEPS| 1) Stań przodem do wyciągu. Chwyć oburącz za gryf nachwytem (kciuki skierowane do wewnątrz).2) Sylwetka wyprostowana. Plecy proste, brzuch i pośladki napięte.3) Łokcie znajdują się blisko tułowia. Ramiona prostopadle do ziemi.| 1) Weź wdech, utrzymując prawidłową pozycję wyjściową ramionautrzymuj nieruchomo, łokcie blisko tułowia prostuj ramiona, ściągnij uchwyt wyciągu w dół i mocno napnij triceps aż do pełnego wyprostu ramion, w końcowej fazie ruchu wykonaj wydech.2) W momencie maksymalnego napięcia, zatrzymaj ruch na ułamek sekundy.3) Następnie powolnym i kontrolowanym ruchem zacznij uginać ramię rozciągając triceps, wróć do pozycji wyjściowej.| 1) Kontroluj ruch podczas trwania ćwiczenia.2) Łokcie utrzymuj na szerokości chwytu.3) Staraj się nie wyginać pleców w łuk.4) Bądź skoncentrowany.|prostowanie_przedramion_z_gryfem_prostym_trzymanym_nachwytem_z_wyciagu_gornego.mp4
Prostowanie przedramion z liną z wyciągu dolnego stojąc|REPEAT|SPLIT;FBW;FITNESS|22|TRICEPS| 1) Stań tyłem do wyciągu dolnego. Złap linę oburącz i unieś ramiona nad głowę.2) Ramiona ugięte w łokciach powinny wskazywać sufit. Kciuki do wewnątrz.3) Plecy proste, brzuch i pośladki mocno napięte w celu dodatkowej stabilizacji tułowia.| 1) Weź wdech, utrzymując prawidłową pozycję wyjściową ramionautrzymuj nieruchomo, łokcie blisko głowy, wykonaj mocny wyprost ramion w łokciach, unosząc linę nad głowę. 2) W końcowej fazie ruchu wykonaj wydech i mocny wyprost ramion, zatrzymaj ruch na ułamek sekundy. 3) Następnie kontrolowanym ruchem opuść linę poprzez uginanie ramion, wróć do pozycji wyjściowej.| 1) Kontroluj ruch podczas trwania ćwiczenia.2) Utrzymuj łokcie blisko głowy. 3) Staraj się nie wyginać pleców w łuk, uruchom tłocznię brzuszną, która pozwoli na stabilizację sylwetki.4) Bądź skoncentrowany.|prostowanie_przedramion_z_lina_wyciagu_dolnego_stojac.mp4
Prostowanie przedramion ze sztangą łamaną leżąc na ławce płaskiej|REPEAT|SPLIT;FBW;FITNESS|17;3|TRICEPS| 1) Leżąc na ławce, chwyć sztangę łamaną wąskim chwytem. Dłonie nieco węziej niż szerokość barków, kciuki skierowane do siebie.2) Wznieś sztangę z uchwytu i unieś ją nad klatkę piersiową ramiona powinny znajdować się prostopadle do podłoża.| 1) Inicjując wdech, opuść sztangę do czoła, trzymaj ramiona nieruchomo.2) Zatrzymaj ruch na ułamek sekundy nad głową. 3) Następnie wykonaj wyprost w łokciach, wracając do pozycji początkowej, w końcowej fazie ruchu wykonaj wydech.| 1) Kontroluj ruch podczas trwania ćwiczenia.2) Stopy solidnie wesprzyj o podłogę.3) Bądź skoncentrowany.4) Opuszczanie do czoła wykonuj ze szczególną ostrożnością.|prostowanie_przedramion_ze_sztanga_lamana_lezac_na_lawce_plaskiej.mp4
Prostowanie przedramion ze sztangielką trzymaną oburącz siedząc|TIME|SPLIT;FBW;FITNESS|15|TRICEPS| 1) Pozycja siedząca, ramiona wyprostowane nad głową, prostopadłe do podłoża, dłonie trzymają sztangielkę.2) Plecy proste, uruchomiona tłocznia brzuszna oraz napięty mięsień pośladkowy w celu stabilizacji sylwetki.| 1) Weź wdech, utrzymując prawidłową pozycję wyjściową, ramionautrzymuj nieruchomo, łokcie blisko głowy, powoli obniżaj sztangielkę za głowę do momentu wyczucia silnego rozciągnięcia tricepsa.2) W najniższym punkcie zatrzymaj ruch na ułamek sekundy, następne prostując ramiona i unosząc hantlę, wróć do pozycji wyjściowej, w końcowej fazie ruchu wykonaj wydech.3) Napnij mocno triceps w momencie pełnego wyprostu.| 1) Kontroluj ruch podczas trwania ćwiczenia.2) Utrzymuj łokcie blisko głowy.3) Staraj się nie wyginać pleców w łuk.4) Bądź skoncentrowany.|prostowanie_przedramion_ze_sztangielka_trzymana_oburacz_siedzac.mp4
Prostowanie ramienia jednorącz z wyciągu dolnego stojąc|TIME|SPLIT;FBW;FITNESS|22|TRICEPS| 1) Stań tyłem do wyciągu dolnego. Złap linkę jednorącz i unieś ramię nad głowę.2) Ramię ugięte w łokciu, łokieć powinien wskazywać sufit. Kciuk do wewnątrz.3) Plecy proste, brzuch oraz pośladki mocno napięte w celu dodatkowej stabilizacji tułowia.| 1) Weź wdech, utrzymując prawidłową pozycję wyjściową, ramię utrzymuj nieruchomo, łokieć blisko głowy, wykonaj mocny wyprost ramienia w łokciu, unosząc linę nad głowę. 2) W końcowej fazie ruchu wykonaj wydech i mocny wyprost ramienia, zatrzymaj ruch na ułamek sekundy.3) Następnie kontrolowanym ruchem opuść linę poprzez uginanie ramienia, wróć do pozycji początkowej.| 1) Kontroluj ruch podczas trwania ćwiczenia.2) Utrzymuj łokieć blisko głowy. 3) Staraj się nie wyginać pleców w łuk, uruchom tłocznię brzuszną, która pozwoli na stabilizację sylwetki.4) Bądź skoncentrowany.|prostowanie-ramienia-jednoracz-z-wyciagu-dolnego-stojac.mp4
Prostowanie ramienia z wykorzystaniem wyciągu górnego|TIME|SPLIT;FBW;FITNESS|8|TRICEPS| 1) Stań przodem do wyciągu. Jedną ręką złap uchwyt tak, aby kciuk był skierowany na zewnątrz (podchwyt).2) Ramię niezaangażowane w ćwiczenie oprzyj o talię bądź, jeśli jest taka możliwość, o ramę wyciągu.3) Łokieć znajduje się blisko tułowia.| 1) Weź wdech, utrzymując prawidłową pozycję wyjściową ramię utrzymuj nieruchomo, łokieć blisko tułowia, prostuj ramię, ściągając uchwyt wyciągu w dół i mocno napinając triceps.2) W końcowej fazie ruchu wykonaj wydech, zatrzymaj ruch, gdy łokieć będzie w pełnym wyproście. 3) Następnie poprzez spokojne i kontrolowane uginanie wróć do pozycji początkowej.| 1) Kontroluj ruch podczas trwania ćwiczenia.2) Utrzymuj łokieć przy ciele.3) Staraj się nie wyginać pleców w łuk.4) Bądź skoncentrowany.|prostowanie_ramienia_jednoracz_z_wyciagu_gornego.mp4
Prostowanie ramion z gryfem trzymanym podchwytem z wyciągu górnego|TIME|SPLIT;FBW;FITNESS|8|TRICEPS| 1) Stań przodem do wyciągu. Chwyć oburącz za gryf podchwytem (kciuki skierowane na zewnątrz).2) Sylwetka wyprostowana. Plecy proste, brzuch i pośladki napięte.3) Łokcie znajdują się blisko tułowia. Ramiona prostopadle do ziemi.| 1) Weź wdech, utrzymując prawidłową pozycję wyjściową ramionautrzymuj nieruchomo, łokcie blisko tułowia, prostuj ramiona, ściągnij uchwyt wyciągu w dół i mocno napnij triceps aż do pełnego wyprostu ramion, w końcowej fazie ruchu wykonaj wydech.2) W momencie maksymalnego napięcia zatrzymaj ruch na ułamek sekundy.3) Następnie powolnym i kontrolowanym ruchem zacznij uginać ramię rozciągając triceps, wróć do pozycji wyjściowej.| 1) Kontroluj ruch podczas trwania ćwiczenia.2) Łokcie utrzymuj na szerokości chwytu.3) Staraj się nie wyginać pleców w łuk.4) Bądź skoncentrowany.|prostowanie_ramion_z_gryfem_trzymanym_podchwytem_z_wyciagu_gornego.mp4
Wąskie pompki na triceps. Diamentowe pompki|TIME|SPLIT;FBW;FITNESS|20|TRICEPS| 1) Podpór przodem. Dłonie ustawione wąsko przy sobie w taki sposób, by między nimi powstał trójkąt (diament). 2) Ciało w jednej linii, brzuch oraz pośladki mocno napięte.| 1) Weź wdech, utrzymując prawidłową pozycję wyjściową rozpocznij uginanie ramion, opuszczając klatkę piersiową w stronę dłoni.2) Nie kładź się na podłogę, w najniższym punkcie wykonaj zatrzymanie na ułamek sekundy, po czym energiczną pracą ramion wróć do pozycji początkowej, wykonaj równocześnie wydech. 3) Wykonaj ruch wyznaczoną liczbę powtórzeń.| 1) Kontroluj ruch podczas trwania ćwiczenia.2) Stopy solidnie oprzyj o podłogę.3) Bądź skoncentrowany.4) Napinając mięśnie brzucha oraz pośladkowe, zachowaj prawidłową (wyprostowaną) postawę.|waskie_pompki_na_triceps_diamentowe_pompki.mp4
Wyciskanie sztangi łamanej wąskim chwytem na ławeczce płaskiej|TIME|SPLIT;FBW;FITNESS|14;3|TRICEPS| 1) Pozycja leżąca na ławeczce, ramiona wyprostowane, sztanga trzymana nachwytem nad mostkiem, kciuki skierowane do wewnątrz. 2) Brzuch i pośladki mocno napięte, ciało ustabilizowane.| 1) Weź wdech, utrzymując prawidłową pozycję wyjściową rozpocznij uginanie ramion, opuszczając sztangę do klatki piersiowej na wysokość mostka.2) W dolnej pozycji zatrzymaj ruch na ułamek sekundy, a następnie energicznym ruchem wyciśnij sztangę nad klatkę, w końcowej fazie ruchu wykonaj wydech.3) Wykonaj wyznaczoną liczbę powtórzeń.| 1) Kontroluj ruch podczas trwania ćwiczenia.2) Stopy solidnie zaprzyj o podłogę.3) Bądź skoncentrowany.4) Upewnij się, że podczas ruchu prowadzisz łokcie blisko tułowia, tak aby maksymalnie zaangażować mięśnie trójgłowe ramienia.5) Opuszczanie sztangi powinno trwać dwa razy dłużej niż jej wyciskanie.6) Jeśli wykonujesz to ćwiczenie po raz pierwszy, poproś kogoś o asekurację.|wyciskanie_sztangi_lamanej_waskim_chwytem_na_laweczce_plaskiej.mp4
